tick,year,month,market_cap,percentile
HAIN,2018,06,3209230000.0,0.7697711307500567
ACIW,2018,12,3209160000.0,0.769544527532291
DKS,2018,02,3208180000.0,0.7693179243145253
RIG,2018,12,3205630000.0,0.7690913210967596
COR,2018,12,3201210000.0,0.7688647178789939
PAGP,2018,12,3199130000.0,0.7686381146612282
SAIC,2018,02,3194610000.0,0.7684115114434625
FEYE,2018,12,3193610000.0,0.7681849082256968
MTZ,2018,12,3191210000.0,0.7679583050079312
FNB,2018,12,3191070000.0,0.7677317017901654
ROLL,2019,03,3190320000.0,0.7675050985723997
NHI,2018,12,3190120000.0,0.767278495354634
TWO,2018,12,3185360000.0,0.7670518921368683
WRI,2018,12,3183740000.0,0.7668252889191026
PCTY,2018,06,3179720000.0,0.7665986857013369
FCFS,2018,12,3171260000.0,0.7663720824835712
BSM,2018,12,3170210000.0,0.7661454792658056
DAR,2018,12,3168020000.0,0.7659188760480399
VRNT,2019,01,3157190000.0,0.7656922728302742
COMM,2018,12,3150540000.0,0.7654656696125085
AL,2018,12,3143930000.0,0.7652390663947428
LPX,2018,12,3136990000.0,0.7650124631769771
MIC,2018,12,3131000000.0,0.7647858599592114
SMTC,2019,01,3129210000.0,0.7645592567414458
BBBY,2018,03,3124540000.0,0.7643326535236801
NVCR,2018,12,3114090000.0,0.7641060503059144
AMCX,2018,12,3102340000.0,0.7638794470881487
BKU,2018,12,3085820000.0,0.763652843870383
GNRC,2018,12,3084380000.0,0.7634262406526172
HQY,2018,01,3071250000.0,0.7631996374348515
MMSI,2018,12,3060260000.0,0.7629730342170858
HLI,2019,03,3056080000.0,0.7627464309993202
BLKB,2018,12,3054990000.0,0.7625198277815545
PRLB,2018,12,3053260000.0,0.7622932245637888
CDEV,2018,12,3044390000.0,0.7620666213460231
UMBF,2018,12,3040950000.0,0.7618400181282574
FHB,2018,12,3036020000.0,0.7616134149104917
AEO,2018,02,3031970000.0,0.761386811692726
BOX,2018,01,3027800000.0,0.7611602084749604
WWW,2018,12,3024440000.0,0.7609336052571947
RBC,2018,12,3022110000.0,0.760707002039429
KFY,2018,04,3021820000.0,0.7604803988216633
SRC,2018,12,3020760000.0,0.7602537956038976
EBS,2018,12,3020020000.0,0.7600271923861319
RXN,2018,03,3016420000.0,0.7598005891683662
AVX,2019,03,3014760000.0,0.7595739859506005
TRN,2018,12,3012290000.0,0.7593473827328348
CVLT,2019,03,3011740000.0,0.7591207795150691
HEP,2018,12,3011370000.0,0.7588941762973034
MFA,2018,12,3002970000.0,0.7586675730795377
OKTA,2018,01,3001670000.0,0.758440969861772
BOX,2019,01,3000030000.0,0.7582143666440063
SFM,2018,12,2999970000.0,0.7579877634262406
NWE,2018,12,2991080000.0,0.757761160208475
ICPT,2018,12,2988870000.0,0.7575345569907093
CBU,2018,12,2984170000.0,0.7573079537729436
SF,2018,12,2982730000.0,0.7570813505551779
PGRE,2018,12,2979900000.0,0.7568547473374122
AR,2018,12,2977710000.0,0.7566281441196465
DORM,2018,12,2974830000.0,0.7564015409018808
SHO,2018,12,2969490000.0,0.7561749376841151
HCSG,2018,12,2965200000.0,0.7559483344663495
GWPH,2018,12,2962680000.0,0.7557217312485838
SIG,2018,02,2958030000.0,0.7554951280308181
CSOD,2018,12,2955810000.0,0.7552685248130524
TNET,2018,12,2955140000.0,0.7550419215952866
MD,2018,12,2950870000.0,0.7548153183775209
LHCG,2018,12,2945390000.0,0.7545887151597552
VLY,2018,12,2943650000.0,0.7543621119419895
QLYS,2018,12,2943200000.0,0.7541355087242239
SBRA,2018,12,2938140000.0,0.7539089055064582
DOC,2018,12,2922620000.0,0.7536823022886925
STAY,2018,12,2918460000.0,0.7534556990709268
YELP,2018,12,2911780000.0,0.7532290958531611
WOR,2018,05,2907710000.0,0.7530024926353954
KMT,2018,06,2907600000.0,0.7527758894176297
EVR,2018,12,2896120000.0,0.752549286199864
RMR,2018,09,2886440000.0,0.7523226829820984
AWI,2018,12,2885240000.0,0.7520960797643327
AAN,2018,12,2884410000.0,0.751869476546567
LGND,2018,12,2884130000.0,0.7516428733288013
TWOU,2018,12,2879910000.0,0.7514162701110356
ROLL,2018,03,2878300000.0,0.7511896668932699
SAIC,2019,02,2876430000.0,0.7509630636755041
HLI,2018,03,2875680000.0,0.7507364604577385
RLJ,2018,12,2873270000.0,0.7505098572399728
HELE,2019,02,2869440000.0,0.7502832540222071
TKR,2018,12,2868450000.0,0.7500566508044414
MCY,2018,12,2861610000.0,0.7498300475866757
ASGN,2018,12,2860000000.0,0.74960344436891
CVLT,2018,03,2849340000.0,0.7493768411511443
THS,2018,12,2839620000.0,0.7491502379333786
CVBF,2018,12,2838940000.0,0.748923634715613
MIME,2019,03,2836800000.0,0.7486970314978473
WSC,2018,12,2826050000.0,0.7484704282800816
HOMB,2018,12,2825710000.0,0.7482438250623159
USNA,2018,12,2822760000.0,0.7480172218445502
STMP,2018,12,2817400000.0,0.7477906186267845
TREE,2018,12,2816590000.0,0.7475640154090188
BOH,2018,12,2810790000.0,0.7473374121912532
ERI,2018,12,2802340000.0,0.7471108089734875
SFIX,2018,07,2801960000.0,0.7468842057557218
SAM,2018,12,2798650000.0,0.746657602537956
ENS,2018,03,2796240000.0,0.7464309993201903
JJSF,2018,09,2793380000.0,0.7462043961024246
AVA,2018,12,2790430000.0,0.7459777928846589
UNIT,2018,12,2786740000.0,0.7457511896668932
SNH,2018,12,2786200000.0,0.7455245864491276
TCO,2018,12,2777860000.0,0.7452979832313619
MANH,2018,12,2770090000.0,0.7450713800135962
CLH,2018,12,2763870000.0,0.7448447767958305
AJRD,2018,12,2758510000.0,0.7446181735780648
B,2018,12,2751080000.0,0.7443915703602991
DECK,2018,03,2750030000.0,0.7441649671425334
AIT,2018,06,2743570000.0,0.7439383639247678
ATI,2018,12,2736150000.0,0.7437117607070021
OI,2018,12,2735960000.0,0.7434851574892364
REXR,2018,12,2734580000.0,0.7432585542714707
NCR,2018,12,2728060000.0,0.743031951053705
WTM,2018,12,2727920000.0,0.7428053478359393
FULT,2018,12,2725970000.0,0.7425787446181735
AVX,2018,03,2722440000.0,0.7423521414004078
CATY,2018,12,2718470000.0,0.7421255381826422
IMMU,2018,12,2711580000.0,0.7418989349648765
STAG,2018,12,2709260000.0,0.7416723317471108
RXN,2019,03,2693650000.0,0.7414457285293451
CLGX,2018,12,2692360000.0,0.7412191253115794
SUN,2018,12,2689760000.0,0.7409925220938137
AKCA,2018,12,2688820000.0,0.740765918876048
AGIO,2018,12,2682620000.0,0.7405393156582823
INGN,2018,12,2672460000.0,0.7403127124405167
FUN,2018,12,2669630000.0,0.740086109222751
FII,2018,12,2668280000.0,0.7398595060049853
DK,2018,12,2664140000.0,0.7396329027872196
VRNT,2018,01,2662870000.0,0.7394062995694539
GATX,2018,12,2662460000.0,0.7391796963516882
COLB,2018,12,2658520000.0,0.7389530931339225
AMN,2018,12,2655530000.0,0.7387264899161569
ORA,2018,12,2650170000.0,0.7384998866983912
IIVI,2018,06,2648760000.0,0.7382732834806254
SHOO,2018,12,2646380000.0,0.7380466802628597
PSMT,2018,08,2645580000.0,0.737820077045094
CCMP,2018,09,2641490000.0,0.7375934738273283
CLB,2018,12,2638210000.0,0.7373668706095626
MYGN,2018,06,2636190000.0,0.7371402673917969
AB,2018,12,2632910000.0,0.7369136641740313
WAFD,2018,09,2624750000.0,0.7366870609562656
KW,2018,12,2619970000.0,0.7364604577384999
CHFC,2018,12,2615620000.0,0.7362338545207342
SLGN,2018,12,2612790000.0,0.7360072513029685
VSH,2018,12,2597310000.0,0.7357806480852028
EXPO,2018,12,2596450000.0,0.7355540448674371
NGHC,2018,12,2593680000.0,0.7353274416496715
FIVN,2018,12,2569510000.0,0.7351008384319058
SBGI,2018,12,2567190000.0,0.7348742352141401
TCBI,2018,12,2563780000.0,0.7346476319963744
FCN,2018,12,2558110000.0,0.7344210287786087
HGV,2018,12,2557480000.0,0.7341944255608429
AAXN,2018,12,2557130000.0,0.7339678223430772
R,2018,12,2556190000.0,0.7337412191253115
NUVA,2018,12,2548500000.0,0.7335146159075459
FND,2018,12,2531510000.0,0.7332880126897802
CMC,2018,08,2527500000.0,0.7330614094720145
OUT,2018,12,2526900000.0,0.7328348062542488
BCPC,2018,12,2526620000.0,0.7326082030364831
AEL,2018,12,2524190000.0,0.7323815998187174
UNVR,2018,12,2512580000.0,0.7321549966009517
CRS,2018,06,2506960000.0,0.731928393383186
ALRM,2018,12,2489920000.0,0.7317017901654204
SSD,2018,12,2488240000.0,0.7314751869476547
EPC,2018,09,2485320000.0,0.731248583729889
TRTN,2018,12,2481710000.0,0.7310219805121233
ESRT,2018,12,2476690000.0,0.7307953772943576
MUSA,2018,12,2470950000.0,0.7305687740765919
PLCE,2018,02,2468430000.0,0.7303421708588262
AWR,2018,12,2463390000.0,0.7301155676410604
STRA,2018,12,2462270000.0,0.7298889644232948
ITGR,2018,12,2462060000.0,0.7296623612055291
WDFC,2018,08,2461570000.0,0.7294357579877634
VMI,2018,12,2450720000.0,0.7292091547699977
CNO,2018,12,2449980000.0,0.728982551552232
CFX,2018,12,2449470000.0,0.7287559483344663
CRUS,2018,03,2442770000.0,0.7285293451167006
GWB,2018,09,2440120000.0,0.728302741898935
BRKS,2018,09,2434940000.0,0.7280761386811693
FUL,2018,12,2433390000.0,0.7278495354634036
SMTC,2018,01,2432040000.0,0.7276229322456379
HELE,2018,02,2428470000.0,0.7273963290278722
OMCL,2018,12,2426710000.0,0.7271697258101065
PSEC,2018,06,2426610000.0,0.7269431225923408
NEP,2018,12,2411310000.0,0.7267165193745752
LM,2019,03,2401110000.0,0.7264899161568095
GEO,2018,12,2399390000.0,0.7262633129390438
CRUS,2019,03,2397040000.0,0.7260367097212781
RRC,2018,12,2387760000.0,0.7258101065035123
AVYA,2018,09,2382720000.0,0.7255835032857466
BXS,2018,12,2379500000.0,0.7253569000679809
SJI,2018,12,2377070000.0,0.7251302968502152
BECN,2018,09,2373000000.0,0.7249036936324496
KWR,2018,12,2369650000.0,0.7246770904146839
BPMC,2018,12,2369360000.0,0.7244504871969182
RRR,2018,12,2367160000.0,0.7242238839791525
SXT,2018,12,2361060000.0,0.7239972807613868
HMSY,2018,12,2360310000.0,0.7237706775436211
MDP,2018,06,2357910000.0,0.7235440743258554
TERP,2018,12,2346570000.0,0.7233174711080897
ONB,2018,12,2346220000.0,0.7230908678903241
BIG,2018,02,2343330000.0,0.7228642646725584
TGNA,2018,12,2340330000.0,0.7226376614547927
RPAI,2018,12,2337710000.0,0.722411058237027
VIAV,2018,06,2335580000.0,0.7221844550192613
GNW,2018,12,2333530000.0,0.7219578518014956
BYD,2018,12,2331640000.0,0.7217312485837298
GHDX,2018,12,2326700000.0,0.7215046453659641
CNX,2018,12,2325110000.0,0.7212780421481985
FFBC,2018,12,2322370000.0,0.7210514389304328
IRBT,2018,12,2318490000.0,0.7208248357126671
RGEN,2018,12,2313140000.0,0.7205982324949014
SKYW,2018,12,2307790000.0,0.7203716292771357
BDN,2018,12,2298620000.0,0.72014502605937
CLF,2018,12,2291760000.0,0.7199184228416043
CWT,2018,12,2290920000.0,0.7196918196238387
TCP,2018,12,2290360000.0,0.719465216406073
OFC,2018,12,2289220000.0,0.7192386131883073
CXP,2018,12,2282990000.0,0.7190120099705416
POL,2018,12,2282860000.0,0.7187854067527759
FOXF,2018,12,2276620000.0,0.7185588035350102
IBOC,2018,12,2275740000.0,0.7183322003172445
NAVI,2018,12,2272680000.0,0.7181055970994789
LEXEB,2018,12,2271420000.0,0.7178789938817132
JBT,2018,12,2269760000.0,0.7176523906639475
ACHC,2018,12,2269060000.0,0.7174257874461817
NTCT,2018,03,2268940000.0,0.717199184228416
GEF,2018,10,2267990000.0,0.7169725810106503
GEL,2018,12,2264040000.0,0.7167459777928846
JACK,2018,09,2261120000.0,0.7165193745751189
CAKE,2018,01,2257670000.0,0.7162927713573533
ARLP,2018,12,2257320000.0,0.7160661681395876
SITE,2018,12,2256960000.0,0.7158395649218219
CALM,2018,06,2256540000.0,0.7156129617040562
TPX,2018,12,2256260000.0,0.7153863584862905
PTEN,2018,12,2250230000.0,0.7151597552685248
ENV,2018,12,2249070000.0,0.7149331520507591
IDCC,2018,12,2248140000.0,0.7147065488329934
SAFM,2018,10,2247030000.0,0.7144799456152278
CNDT,2018,12,2246030000.0,0.7142533423974621
WCC,2018,12,2241170000.0,0.7140267391796964
NS,2018,12,2240460000.0,0.7138001359619307
PENN,2018,12,2238060000.0,0.713573532744165
BL,2018,12,2237710000.0,0.7133469295263992
NTCT,2019,03,2236340000.0,0.7131203263086335
ARI,2018,12,2230000000.0,0.7128937230908678
SFNC,2018,12,2227270000.0,0.7126671198731022
FIBK,2018,12,2215890000.0,0.7124405166553365
TEN,2018,12,2215320000.0,0.7122139134375708
UFS,2018,12,2209740000.0,0.7119873102198051
PDCO,2018,04,2203080000.0,0.7117607070020394
WTS,2018,12,2200100000.0,0.7115341037842737
RARE,2018,12,2199200000.0,0.711307500566508
NOVT,2018,12,2199020000.0,0.7110808973487424
SHEN,2018,12,2192970000.0,0.7108542941309767
SSB,2018,12,2189800000.0,0.710627690913211
TNDM,2018,12,2178310000.0,0.7104010876954453
PRA,2018,12,2175480000.0,0.7101744844776796
EAT,2018,06,2175150000.0,0.7099478812599139
EYE,2018,12,2173720000.0,0.7097212780421482
BBBY,2019,03,2172060000.0,0.7094946748243826
INOV,2018,12,2161250000.0,0.7092680716066169
SBH,2018,09,2151720000.0,0.7090414683888511
QTWO,2018,12,2149230000.0,0.7088148651710854
TR,2018,12,2144970000.0,0.7085882619533197
GBT,2018,12,2144140000.0,0.708361658735554
MIK,2019,02,2141490000.0,0.7081350555177883
KBR,2018,12,2138530000.0,0.7079084523000226
EPAY,2018,06,2133600000.0,0.707681849082257
NNI,2018,12,2131620000.0,0.7074552458644913
ADSW,2018,12,2122550000.0,0.7072286426467256
RES,2018,12,2120060000.0,0.7070020394289599
CXW,2018,12,2116090000.0,0.7067754362111942
HALO,2018,12,2114880000.0,0.7065488329934285
FMBI,2018,12,2107440000.0,0.7063222297756628
COUP,2018,01,2104430000.0,0.7060956265578971
WERN,2018,12,2103080000.0,0.7058690233401315
CCOI,2018,12,2100990000.0,0.7056424201223658
VG,2018,12,2091540000.0,0.7054158169046001
EVTC,2018,12,2087680000.0,0.7051892136868344
AM,2018,12,2081930000.0,0.7049626104690686
RAD,2018,03,2081640000.0,0.7047360072513029
TRNO,2018,12,2079820000.0,0.7045094040335372
MGEE,2018,12,2078720000.0,0.7042828008157715
MANT,2018,12,2078000000.0,0.7040561975980059
SEM,2018,12,2077340000.0,0.7038295943802402
NAVG,2018,12,2069270000.0,0.7036029911624745
CBPO,2018,12,2064860000.0,0.7033763879447088
WLL,2018,12,2064670000.0,0.7031497847269431
MAIN,2018,12,2062200000.0,0.7029231815091774
SAIL,2018,12,2062150000.0,0.7026965782914117
IPAR,2018,12,2054560000.0,0.7024699750736461
WHD,2018,12,2052730000.0,0.7022433718558804
SCS,2019,02,2049460000.0,0.7020167686381147
EE,2018,12,2039890000.0,0.701790165420349
ADC,2018,12,2038550000.0,0.7015635622025833
XNCR,2018,12,2033430000.0,0.7013369589848176
TEX,2018,12,2031910000.0,0.7011103557670519
ENSG,2018,12,2029460000.0,0.7008837525492863
GTLS,2018,12,2029200000.0,0.7006571493315205
APPF,2018,12,2028320000.0,0.7004305461137548
ABM,2018,10,2024940000.0,0.7002039428959891
HRTX,2018,12,2023810000.0,0.6999773396782234
GKOS,2018,12,2023700000.0,0.6997507364604577
ACAD,2018,12,2022460000.0,0.699524133242692
CRTO,2018,12,2021950000.0,0.6992975300249263
AQUA,2018,09,2021560000.0,0.6990709268071607
CLNC,2018,12,2019330000.0,0.698844323589395
CSFL,2018,12,2012580000.0,0.6986177203716293
XLRN,2018,12,2011590000.0,0.6983911171538636
AIN,2018,12,2010250000.0,0.6981645139360979
PQG,2018,12,2008100000.0,0.6979379107183322
FELE,2018,12,2004470000.0,0.6977113075005665
WSBC,2018,12,2003210000.0,0.6974847042828008
BEAT,2018,12,1988840000.0,0.6972581010650352
CEQP,2018,12,1987760000.0,0.6970314978472695
PCH,2018,12,1985550000.0,0.6968048946295038
SWN,2018,12,1982160000.0,0.696578291411738
BRC,2018,07,1979030000.0,0.6963516881939723
TVPT,2018,12,1974880000.0,0.6961250849762066
MLHR,2018,06,1973560000.0,0.6958984817584409
DAN,2018,12,1971750000.0,0.6956718785406752
CUB,2018,09,1970080000.0,0.6954452753229096
OTTR,2018,12,1968960000.0,0.6952186721051439
MYOK,2018,12,1967630000.0,0.6949920688873782
PDCE,2018,12,1966550000.0,0.6947654656696125
PLAY,2019,02,1966200000.0,0.6945388624518468
EGHT,2019,03,1963690000.0,0.6943122592340811
DNLI,2018,12,1961810000.0,0.6940856560163154
CAKE,2019,01,1954860000.0,0.6938590527985498
PEB,2018,12,1954520000.0,0.6936324495807841
BID,2018,12,1947950000.0,0.6934058463630184
MIME,2018,03,1946510000.0,0.6931792431452527
HOME,2018,01,1944990000.0,0.692952639927487
JAG,2018,12,1944260000.0,0.6927260367097213
LXP,2018,12,1939810000.0,0.6924994334919556
ALTR,2018,12,1939660000.0,0.6922728302741898
SEAS,2018,12,1939090000.0,0.6920462270564242
AKR,2018,12,1937710000.0,0.6918196238386585
TSE,2018,12,1937440000.0,0.6915930206208928
INDB,2018,12,1937150000.0,0.6913664174031271
XHR,2018,12,1936020000.0,0.6911398141853614
MC,2018,12,1933320000.0,0.6909132109675957
PLT,2018,03,1932940000.0,0.69068660774983
ARNA,2018,12,1924380000.0,0.6904600045320644
COT,2018,12,1920700000.0,0.6902334013142987
CHK,2018,12,1918790000.0,0.690006798096533
TRMK,2018,12,1907340000.0,0.6897801948787673
BGS,2018,12,1906120000.0,0.6895535916610016
UE,2018,12,1899760000.0,0.6893269884432359
SKT,2018,12,1898800000.0,0.6891003852254702
AAT,2018,12,1896910000.0,0.6888737820077045
CCO,2018,12,1896490000.0,0.6886471787899389
QTS,2018,12,1894600000.0,0.6884205755721732
PAHC,2018,06,1889240000.0,0.6881939723544074
GVA,2018,12,1889020000.0,0.6879673691366417
SCWX,2019,02,1888140000.0,0.687740765918876
DRH,2018,12,1887920000.0,0.6875141627011103
TMHC,2018,12,1886990000.0,0.6872875594833446
MEDP,2018,12,1884580000.0,0.687060956265579
WING,2018,12,1880510000.0,0.6868343530478133
DY,2019,01,1879060000.0,0.6866077498300476
PLT,2019,03,1878790000.0,0.6863811466122819
CENT,2018,09,1878080000.0,0.6861545433945162
MGP,2018,12,1872760000.0,0.6859279401767505
PLAY,2018,02,1869910000.0,0.6857013369589848
FBP,2018,12,1868270000.0,0.6854747337412191
ISCA,2018,11,1867520000.0,0.6852481305234535
GBX,2018,08,1867050000.0,0.6850215273056878
KBH,2018,11,1865870000.0,0.6847949240879221
ITRI,2018,12,1864000000.0,0.6845683208701564
UBSH,2018,12,1862720000.0,0.6843417176523907
MRCY,2018,06,1857240000.0,0.684115114434625
PLXS,2018,09,1857030000.0,0.6838885112168592
SANM,2018,09,1841060000.0,0.6836619079990935
WRE,2018,12,1836460000.0,0.6834353047813279
GIII,2018,01,1833170000.0,0.6832087015635622
PEGI,2018,12,1826550000.0,0.6829820983457965
GRPN,2018,12,1826500000.0,0.6827554951280308
AAON,2018,12,1826430000.0,0.6825288919102651
ROG,2018,12,1821660000.0,0.6823022886924994
FOLD,2018,12,1813400000.0,0.6820756854747337
MTX,2018,12,1810320000.0,0.681849082256968
ROIC,2018,12,1810080000.0,0.6816224790392024
MTDR,2018,12,1806660000.0,0.6813958758214367
CNMD,2018,12,1805860000.0,0.681169272603671
ARES,2018,12,1804570000.0,0.6809426693859053
AXE,2018,12,1804000000.0,0.6807160661681396
EXLS,2018,12,1802590000.0,0.6804894629503739
MWA,2018,09,1798390000.0,0.6802628597326082
MSGN,2018,06,1796200000.0,0.6800362565148426
ATU,2018,08,1793360000.0,0.6798096532970768
LAD,2018,12,1792860000.0,0.6795830500793111
POWI,2018,12,1788510000.0,0.6793564468615454
FNSR,2018,04,1786950000.0,0.6791298436437797
DLX,2018,12,1780030000.0,0.678903240426014
FCPT,2018,12,1775190000.0,0.6786766372082483
DDS,2019,02,1772620000.0,0.6784500339904826
RNST,2018,12,1772010000.0,0.678223430772717
GCP,2018,12,1771690000.0,0.6779968275549513
CLI,2018,12,1769370000.0,0.6777702243371856
PCRX,2018,12,1768730000.0,0.6775436211194199
KOS,2018,12,1764820000.0,0.6773170179016542
INVA,2018,12,1763140000.0,0.6770904146838885
OAS,2018,12,1760940000.0,0.6768638114661228
CVA,2018,12,1758750000.0,0.6766372082483572
THC,2018,12,1756820000.0,0.6764106050305915
ESE,2018,09,1753900000.0,0.6761840018128258
PBH,2018,03,1750280000.0,0.6759573985950601
NWBI,2018,12,1749920000.0,0.6757307953772943
CFFN,2018,09,1746270000.0,0.6755041921595286
NWN,2018,12,1743950000.0,0.6752775889417629
VC,2018,12,1742680000.0,0.6750509857239972
DDS,2018,02,1741290000.0,0.6748243825062316
SYNA,2018,06,1739360000.0,0.6745977792884659
CAR,2018,12,1738740000.0,0.6743711760707002
SUPN,2018,12,1735980000.0,0.6741445728529345
SM,2018,12,1735970000.0,0.6739179696351688
CROX,2018,12,1735490000.0,0.6736913664174031
MDGL,2018,12,1735130000.0,0.6734647631996374
RLGY,2018,12,1734520000.0,0.6732381599818718
PTCT,2018,12,1731610000.0,0.6730115567641061
MNRO,2018,03,1729930000.0,0.6727849535463404
SWCH,2018,12,1726510000.0,0.6725583503285747
HLNE,2018,03,1723900000.0,0.672331747110809
LADR,2018,12,1721180000.0,0.6721051438930433
GIII,2019,01,1721030000.0,0.6718785406752776
ENLC,2018,12,1720490000.0,0.671651937457512
MDC,2018,12,1718750000.0,0.6714253342397462
ANAB,2018,12,1706480000.0,0.6711987310219805
BGCP,2018,12,1706340000.0,0.6709721278042148
CVGW,2018,10,1704060000.0,0.6707455245864491
FRME,2018,12,1701790000.0,0.6705189213686834
SCS,2018,02,1701400000.0,0.6702923181509177
APAM,2018,12,1701210000.0,0.670065714933152
APPN,2018,12,1700650000.0,0.6698391117153863
UCBI,2018,12,1699790000.0,0.6696125084976207
SFBS,2018,12,1698420000.0,0.669385905279855
CG,2018,12,1697030000.0,0.6691593020620893
ARWR,2018,09,1690920000.0,0.6689326988443236
HTH,2018,12,1686640000.0,0.6687060956265579
OPK,2018,12,1685080000.0,0.6684794924087922
LCII,2018,12,1684540000.0,0.6682528891910265
MDRX,2018,12,1684240000.0,0.6680262859732609
BDC,2018,12,1683560000.0,0.6677996827554952
MYOV,2019,03,1683210000.0,0.6675730795377295
EVBG,2018,12,1683020000.0,0.6673464763199637
EGHT,2018,03,1681970000.0,0.667119873102198
IRTC,2018,12,1680160000.0,0.6668932698844323
AMBA,2018,01,1678650000.0,0.6666666666666666
EGBN,2018,12,1673120000.0,0.6664400634489009
TELL,2018,12,1671550000.0,0.6662134602311353
RETA,2018,12,1667180000.0,0.6659868570133696
SCL,2018,12,1666190000.0,0.6657602537956039
MTOR,2018,09,1664800000.0,0.6655336505778382
COKE,2018,12,1659290000.0,0.6653070473600725
LTC,2018,12,1652890000.0,0.6650804441423068
AEIS,2018,12,1652340000.0,0.6648538409245411
PFSI,2018,12,1647450000.0,0.6646272377067755
NTGR,2018,12,1643420000.0,0.6644006344890098
AERI,2018,12,1640880000.0,0.6641740312712441
EVH,2018,12,1640440000.0,0.6639474280534784
SGMS,2018,12,1639710000.0,0.6637208248357127
ENDP,2018,12,1637720000.0,0.663494221617947
BANF,2018,12,1634410000.0,0.6632676184001813
ENTA,2018,09,1629840000.0,0.6629277135735328
KLIC,2018,09,1629840000.0,0.6629277135735328
FFG,2018,12,1627980000.0,0.6625878087468842
BPMP,2018,12,1627830000.0,0.6623612055291185
VRTU,2019,03,1625700000.0,0.6621346023113528
FIX,2018,12,1622700000.0,0.6619079990935871
AIMC,2018,12,1620680000.0,0.6616813958758214
DIOD,2018,12,1620120000.0,0.6614547926580557
ALGT,2018,12,1619540000.0,0.66122818944029
CTB,2018,12,1618810000.0,0.6610015862225244
PFS,2018,12,1618770000.0,0.6607749830047587
IVR,2018,12,1616730000.0,0.660548379786993
TTMI,2018,01,1614790000.0,0.6603217765692273
UNFI,2018,07,1614170000.0,0.6600951733514616
SEDG,2018,12,1605880000.0,0.6598685701336959
CNS,2018,12,1604970000.0,0.6596419669159302
FWRD,2018,12,1601750000.0,0.6594153636981646
SHAK,2018,12,1601370000.0,0.6591887604803989
UFPI,2018,12,1600590000.0,0.6589621572626331
HSC,2018,12,1595020000.0,0.6587355540448674
PPBI,2018,12,1594310000.0,0.6585089508271017
BLD,2018,12,1592320000.0,0.658282347609336
GES,2019,02,1589980000.0,0.6580557443915703
ATRA,2018,12,1585820000.0,0.6578291411738046
GME,2018,02,1585410000.0,0.657602537956039
PRGS,2018,11,1578780000.0,0.6573759347382733
GOLF,2018,12,1575190000.0,0.6571493315205076
WK,2018,12,1573750000.0,0.6569227283027419
YEXT,2019,01,1572480000.0,0.6566961250849762
AMKR,2018,12,1571340000.0,0.6564695218672105
MATW,2018,09,1569240000.0,0.6562429186494448
KAMN,2018,12,1568200000.0,0.6560163154316792
SCHL,2018,05,1562700000.0,0.6557897122139135
ARCH,2018,12,1560160000.0,0.6555631089961478
VRNS,2018,12,1558680000.0,0.6553365057783821
ALX,2018,12,1556400000.0,0.6551099025606164
LTXB,2018,12,1556120000.0,0.6548832993428507
TPH,2018,12,1554270000.0,0.6546566961250849
CISN,2018,12,1552750000.0,0.6544300929073192
HNI,2018,12,1552530000.0,0.6542034896895536
CTRE,2018,12,1548500000.0,0.6539768864717879
AIR,2018,05,1548010000.0,0.6537502832540222
CVCO,2018,03,1543920000.0,0.6535236800362565
CORT,2018,12,1542700000.0,0.6532970768184908
ACIA,2018,12,1536840000.0,0.6530704736007251
HMN,2018,12,1533230000.0,0.6528438703829594
ZGNX,2018,12,1530150000.0,0.6526172671651937
HOPE,2018,12,1527300000.0,0.6523906639474281
FBC,2018,12,1521370000.0,0.6521640607296624
PBH,2019,03,1520280000.0,0.6519374575118967
VICR,2018,12,1517880000.0,0.651710854294131
HTLF,2018,12,1515100000.0,0.6514842510763653
NBTB,2018,12,1510450000.0,0.6512576478585996
IOSP,2018,12,1508450000.0,0.651031044640834
ABCB,2018,12,1504350000.0,0.6508044414230683
RGNX,2018,12,1503500000.0,0.6505778382053025
HTLD,2018,12,1499260000.0,0.6503512349875368
NSA,2018,12,1496870000.0,0.6501246317697711
MED,2018,12,1495860000.0,0.6498980285520054
LBRT,2018,12,1493360000.0,0.6496714253342397
BHVN,2018,12,1491320000.0,0.649444822116474
WABC,2018,12,1488180000.0,0.6492182188987083
CRSP,2018,12,1482700000.0,0.6489916156809427
PLCE,2019,02,1482420000.0,0.648765012463177
ONCE,2018,12,1477420000.0,0.6485384092454113
CPE,2018,12,1477000000.0,0.6483118060276456
FG,2018,12,1475600000.0,0.6480852028098799
RPD,2018,12,1474640000.0,0.6478585995921142
CARS,2018,12,1474210000.0,0.6476319963743485
KALU,2018,12,1473440000.0,0.6474053931565829
CHSP,2018,12,1470590000.0,0.6471787899388172
MEI,2018,04,1470180000.0,0.6469521867210515
STFC,2018,12,1468720000.0,0.6467255835032858
MTH,2018,12,1467560000.0,0.6464989802855201
JELD,2018,12,1465960000.0,0.6462723770677543
MSTR,2018,12,1464960000.0,0.6460457738499886
KTOS,2018,12,1461870000.0,0.6458191706322229
BNFT,2018,12,1461240000.0,0.6455925674144573
SPSC,2018,12,1455210000.0,0.6453659641966916
ELY,2018,12,1445880000.0,0.6451393609789259
NSIT,2018,12,1445800000.0,0.6449127577611602
ANF,2019,02,1443320000.0,0.6446861545433945
